date,security_des,contract_month,put_call,strike_px,open_int,oi_chg,px_settle,px_volume
2025-10-30,CTN6P    60,Jul 2026,P,,129,0,0.44,0
2025-10-30,CTN6P    62,Jul 2026,P,,5,0,0.73,0
2025-10-30,CTN6P    63,Jul 2026,P,,719,0,0.93,0
2025-10-30,CTN6P    65,Jul 2026,P,,899,0,1.47,0
2025-10-30,CTN6P    66,Jul 2026,P,,639,0,1.82,0
2025-10-30,CTN6P    68,Jul 2026,P,,200,0,2.68,0
2025-10-30,CTN6P    70,Jul 2026,P,,378,0,3.76,0
2025-10-30,CTN6P    71,Jul 2026,P,,100,0,4.38,0
2025-10-30,CTN6P    73,Jul 2026,P,,135,0,5.75,0
2025-10-30,CTN7C    69,Jul 2027,,,1,0,5.16,0
2025-10-30,CTN7C    70,Jul 2027,,,4,0,4.71,0
2025-10-30,CTN7C    71,Jul 2027,,,3,0,4.31,0
2025-10-30,CTU6C    68,Sep 2026,,,165,0,3.45,0
2025-10-30,CTU6C    69,Sep 2026,,,120,0,3.01,0
2025-10-30,CTU6C    70,Sep 2026,,,1390,0,2.62,0
2025-10-30,CTU6C    71,Sep 2026,,,585,0,2.27,0
2025-10-30,CTU6C    72,Sep 2026,,,195,0,1.97,0
2025-10-30,CTU6C    73,Sep 2026,,,419,0,1.7,0
2025-10-30,CTU6C    74,Sep 2026,,,20,0,1.47,0
2025-10-30,CTU6C    75,Sep 2026,,,650,0,1.28,0
2025-10-30,CTU6C    80,Sep 2026,,,301,0,0.66,0
2025-10-30,CTU6C    81,Sep 2026,,,1,0,0.58,0
2025-10-30,CTU6P    55,Sep 2026,P,,55,0,0.1,0
2025-10-30,CTU6P    62,Sep 2026,P,,150,0,0.7,0
2025-10-30,CTU6P    64,Sep 2026,P,,250,0,1.17,0
2025-10-30,CTU6P    65,Sep 2026,P,,380,0,1.48,0
2025-10-30,CTU6P    66,Sep 2026,P,,120,0,1.84,0
2025-10-30,CTU6P    67,Sep 2026,P,,56,0,2.28,0
2025-10-30,CTU6P    68,Sep 2026,P,,250,0,2.76,0
2025-10-30,CTU6P    69,Sep 2026,P,,200,0,3.3,0
2025-10-30,CTU6P    71,Sep 2026,P,,45,0,4.53,0
2025-10-30,CTX6C    72,Nov 2026,,,154,,2.34,154
2025-10-30,CTX6C    73,Nov 2026,,,9,0,2.07,0
2025-10-30,CTX6C    74,Nov 2026,,,20,0,1.84,0
2025-10-30,CTX6C    75,Nov 2026,,,175,0,1.63,0
2025-10-30,CTX6P    65,Nov 2026,P,,175,0,1.78,0
2025-10-30,CTX6P    66,Nov 2026,P,,75,0,2.17,0
2025-10-30,CTZ6C    100,Dec 2026,,,1,0,0.18,0
2025-10-30,CTZ6C    65,Dec 2026,,,100,0,5.52,0
2025-10-30,CTZ6C    66,Dec 2026,,,1,0,4.95,0
2025-10-30,CTZ6C    68,Dec 2026,,,755,0,3.97,0
2025-10-30,CTZ6C    69,Dec 2026,,,2750,450,3.56,560
2025-10-30,CTZ6C    70,Dec 2026,,,5826,0,3.18,0
2025-10-30,CTZ6C    71,Dec 2026,,,632,0,2.83,0
2025-10-30,CTZ6C    72,Dec 2026,,,605,10,2.51,20
2025-10-30,CTZ6C    73,Dec 2026,,,590,0,2.23,0
2025-10-30,CTZ6C    74,Dec 2026,,,840,0,1.98,0
2025-10-30,CTZ6C    75,Dec 2026,,,1944,0,1.75,0
2025-10-30,CTZ6C    76,Dec 2026,,,4,0,1.56,0
2025-10-30,CTZ6C    78,Dec 2026,,,98,0,1.24,0
2025-10-30,CTZ6C    80,Dec 2026,,,3302,10,1.0,10
2025-10-30,CTZ6C    81,Dec 2026,,,30,0,0.9,0
2025-10-30,CTZ6C    85,Dec 2026,,,885,0,0.61,0
2025-10-30,CTZ6C    90,Dec 2026,,,680,0,0.39,0
2025-10-30,CTZ6C    95,Dec 2026,,,903,0,0.26,0
2025-10-30,CTZ6P    50,Dec 2026,P,,15,0,0.06,0
2025-10-30,CTZ6P    55,Dec 2026,P,,4,3,0.17,3
2025-10-30,CTZ6P    61,Dec 2026,P,,38,0,0.78,0
2025-10-30,CTZ6P    62,Dec 2026,P,,100,0,0.99,0
2025-10-30,CTZ6P    63,Dec 2026,P,,578,0,1.24,0
2025-10-30,CTZ6P    64,Dec 2026,P,,84,4,1.55,4
2025-10-30,CTZ6P    65,Dec 2026,P,,466,0,1.9,0
2025-10-30,CTZ6P    66,Dec 2026,P,,200,0,2.31,0
2025-10-30,CTZ6P    67,Dec 2026,P,,290,0,2.78,0
2025-10-30,CTZ6P    68,Dec 2026,P,,580,0,3.29,0
2025-10-30,CTZ6P    69,Dec 2026,P,,368,300,3.86,300
2025-10-30,CTZ6P    72,Dec 2026,P,,4,0,5.73,0
2025-10-30,CTZ6P    80,Dec 2026,P,,22,0,12.07,0
2025-10-31,CTH7C    71,Mar 2027,,,250,0,3.24,0
2025-10-31,CTH7C    73,Mar 2027,,,100,0,2.58,0
2025-10-31,CTN6C    100,Jul 2026,,,1,0,0.15,0
2025-10-31,CTN6C    150,Jul 2026,,,23,0,0.05,0
2025-10-31,CTN6C    175,Jul 2026,,,5,0,0.04,0
2025-10-31,CTN6C    200,Jul 2026,,,200,0,0.03,0
2025-10-31,CTN6C    300,Jul 2026,,,350,0,0.01,0
2025-10-31,CTN6C    60,Jul 2026,,,9,0,9.33,0
2025-10-31,CTN6C    68,Jul 2026,,,3,0,3.62,0
2025-10-31,CTN6C    69,Jul 2026,,,189,0,3.15,0
2025-10-31,CTN6C    70,Jul 2026,,,1176,4,2.73,4
2025-10-31,CTN6C    71,Jul 2026,,,346,0,2.37,0
2025-10-31,CTN6C    72,Jul 2026,,,1037,0,2.05,10
2025-10-31,CTN6C    73,Jul 2026,,,200,0,1.78,0
2025-10-31,CTN6C    74,Jul 2026,,,332,0,1.54,0
2025-10-31,CTN6C    75,Jul 2026,,,2272,0,1.34,0
2025-10-31,CTN6C    76,Jul 2026,,,490,0,1.17,0
2025-10-31,CTN6C    77,Jul 2026,,,260,0,1.03,0
2025-10-31,CTN6C    78,Jul 2026,,,401,0,0.9,25
2025-10-31,CTN6C    80,Jul 2026,,,598,0,0.71,4
2025-10-31,CTN6C    81,Jul 2026,,,300,0,0.63,0
2025-10-31,CTN6C    82,Jul 2026,,,101,0,0.56,0
2025-10-31,CTN6C    85,Jul 2026,,,110,0,0.41,0
2025-10-31,CTN6C    88,Jul 2026,,,40,0,0.32,0
2025-10-31,CTN6C    90,Jul 2026,,,875,0,0.27,0
2025-10-31,CTN6P    50,Jul 2026,P,,76,0,0.04,0
2025-10-31,CTN6P    52,Jul 2026,P,,1,0,0.06,0
2025-10-31,CTN6P    59,Jul 2026,P,,40,0,0.32,0
2025-10-31,CTN6P    60,Jul 2026,P,,129,0,0.42,0
2025-10-31,CTN6P    62,Jul 2026,P,,5,0,0.7,0
2025-10-31,CTN6P    63,Jul 2026,P,,719,0,0.89,0
2025-10-31,CTN6P    65,Jul 2026,P,,899,0,1.42,0
2025-10-31,CTN6P    66,Jul 2026,P,,639,0,1.76,0
2025-10-31,CTN6P    68,Jul 2026,P,,200,0,2.61,0
2025-10-31,CTN6P    70,Jul 2026,P,,378,0,3.7,0
2025-10-31,CTN6P    71,Jul 2026,P,,100,0,4.32,0
2025-10-31,CTN6P    73,Jul 2026,P,,135,0,5.7,0
2025-10-31,CTN7C    69,Jul 2027,,,1,0,5.16,0
2025-10-31,CTN7C    70,Jul 2027,,,4,0,4.71,0
2025-10-31,CTN7C    71,Jul 2027,,,3,0,4.3,0
2025-10-31,CTU6C    68,Sep 2026,,,165,0,3.41,0
2025-10-31,CTU6C    69,Sep 2026,,,120,0,2.96,0
2025-10-31,CTU6C    70,Sep 2026,,,1390,0,2.56,0
2025-10-31,CTU6C    71,Sep 2026,,,585,0,2.22,0
2025-10-31,CTU6C    72,Sep 2026,,,195,0,1.92,0
2025-10-31,CTU6C    73,Sep 2026,,,419,0,1.66,0
2025-10-31,CTU6C    74,Sep 2026,,,20,0,1.43,0
2025-10-31,CTU6C    75,Sep 2026,,,650,0,1.24,0
2025-10-31,CTU6C    80,Sep 2026,,,301,0,0.63,0
2025-10-31,CTU6C    81,Sep 2026,,,1,0,0.55,0
2025-10-31,CTU6P    55,Sep 2026,P,,55,0,0.09,0
2025-10-31,CTU6P    62,Sep 2026,P,,150,0,0.67,0
2025-10-31,CTU6P    64,Sep 2026,P,,250,0,1.12,0
2025-10-31,CTU6P    65,Sep 2026,P,,380,0,1.43,0
2025-10-31,CTU6P    66,Sep 2026,P,,120,0,1.79,0
2025-10-31,CTU6P    67,Sep 2026,P,,56,0,2.2,0
2025-10-31,CTU6P    68,Sep 2026,P,,250,0,2.68,0
2025-10-31,CTU6P    69,Sep 2026,P,,200,0,3.21,0
2025-10-31,CTU6P    71,Sep 2026,P,,45,0,4.42,0
2025-10-31,CTX6C    72,Nov 2026,,,154,0,2.29,0
2025-10-31,CTX6C    73,Nov 2026,,,9,0,2.03,0
2025-10-31,CTX6C    74,Nov 2026,,,20,0,1.79,0
2025-10-31,CTX6C    75,Nov 2026,,,175,0,1.59,0
2025-10-31,CTX6P    65,Nov 2026,P,,175,0,1.72,0
2025-10-31,CTX6P    66,Nov 2026,P,,75,0,2.1,0
2025-10-31,CTZ6C    100,Dec 2026,,,1,0,0.17,0
2025-10-31,CTZ6C    65,Dec 2026,,,100,0,5.52,0
2025-10-31,CTZ6C    66,Dec 2026,,,1,0,4.94,0
2025-10-31,CTZ6C    68,Dec 2026,,,755,0,3.93,0
2025-10-31,CTZ6C    69,Dec 2026,,,2750,0,3.52,0
2025-10-31,CTZ6C    70,Dec 2026,,,5826,0,3.14,0
2025-10-31,CTZ6C    71,Dec 2026,,,632,0,2.79,0
2025-10-31,CTZ6C    72,Dec 2026,,,605,0,2.48,0
2025-10-31,CTZ6C    73,Dec 2026,,,590,0,2.2,0
2025-10-31,CTZ6C    74,Dec 2026,,,840,0,1.95,0
2025-10-31,CTZ6C    75,Dec 2026,,,1944,0,1.73,0
2025-10-31,CTZ6C    76,Dec 2026,,,4,0,1.54,0
2025-10-31,CTZ6C    78,Dec 2026,,,98,0,1.23,0
2025-10-31,CTZ6C    80,Dec 2026,,,3312,10,0.99,10
2025-10-31,CTZ6C    81,Dec 2026,,,30,0,0.89,0
2025-10-31,CTZ6C    85,Dec 2026,,,885,0,0.6,0
2025-10-31,CTZ6C    90,Dec 2026,,,680,0,0.38,0
2025-10-31,CTZ6C    95,Dec 2026,,,903,0,0.25,0
2025-10-31,CTZ6P    50,Dec 2026,P,,15,0,0.04,0
2025-10-31,CTZ6P    55,Dec 2026,P,,4,0,0.14,0
2025-10-31,CTZ6P    61,Dec 2026,P,,38,0,0.75,0
2025-10-31,CTZ6P    62,Dec 2026,P,,100,0,0.96,0
2025-10-31,CTZ6P    63,Dec 2026,P,,578,0,1.21,0
2025-10-31,CTZ6P    64,Dec 2026,P,,84,0,1.51,0
2025-10-31,CTZ6P    65,Dec 2026,P,,466,0,1.86,0
2025-10-31,CTZ6P    66,Dec 2026,P,,200,0,2.25,0
2025-10-31,CTZ6P    67,Dec 2026,P,,290,0,2.7,0
2025-10-31,CTZ6P    68,Dec 2026,P,,580,0,3.2,0
2025-10-31,CTZ6P    69,Dec 2026,P,,368,0,3.76,0
2025-10-31,CTZ6P    72,Dec 2026,P,,4,0,5.65,0
2025-10-31,CTZ6P    80,Dec 2026,P,,22,0,12.02,0
2025-11-03,CTH7C    71,Mar 2027,,,250,0,3.29,0
2025-11-03,CTH7C    73,Mar 2027,,,100,0,2.63,0
2025-11-03,CTN6C    100,Jul 2026,,,1,0,0.15,0
2025-11-03,CTN6C    150,Jul 2026,,,23,0,0.05,0
2025-11-03,CTN6C    175,Jul 2026,,,5,0,0.04,0
2025-11-03,CTN6C    200,Jul 2026,,,200,0,0.03,0
2025-11-03,CTN6C    300,Jul 2026,,,350,0,0.02,0
2025-11-03,CTN6C    60,Jul 2026,,,9,0,9.42,0
2025-11-03,CTN6C    68,Jul 2026,,,3,0,3.66,0
2025-11-03,CTN6C    69,Jul 2026,,,189,0,3.18,0
2025-11-03,CTN6C    70,Jul 2026,,,1176,0,2.76,0
2025-11-03,CTN6C    71,Jul 2026,,,346,0,2.39,0
2025-11-03,CTN6C    72,Jul 2026,,,1037,0,2.07,0
2025-11-03,CTN6C    73,Jul 2026,,,200,0,1.79,0
2025-11-03,CTN6C    74,Jul 2026,,,332,0,1.55,0
2025-11-03,CTN6C    75,Jul 2026,,,2272,0,1.35,5
2025-11-03,CTN6C    76,Jul 2026,,,490,0,1.18,0
2025-11-03,CTN6C    77,Jul 2026,,,285,25,1.03,25
2025-11-03,CTN6C    78,Jul 2026,,,401,0,0.91,20
2025-11-03,CTN6C    80,Jul 2026,,,598,0,0.71,0
2025-11-03,CTN6C    81,Jul 2026,,,300,0,0.63,0
2025-11-03,CTN6C    82,Jul 2026,,,101,0,0.56,0
2025-11-03,CTN6C    85,Jul 2026,,,110,0,0.42,0
2025-11-03,CTN6C    88,Jul 2026,,,40,0,0.32,0
2025-11-03,CTN6C    90,Jul 2026,,,875,0,0.27,0
2025-11-03,CTN6P    50,Jul 2026,P,,76,0,0.04,0
2025-11-03,CTN6P    52,Jul 2026,P,,1,0,0.05,0
2025-11-03,CTN6P    59,Jul 2026,P,,40,0,0.31,0
2025-11-03,CTN6P    60,Jul 2026,P,,129,0,0.4,0
2025-11-03,CTN6P    62,Jul 2026,P,,5,0,0.67,0
2025-11-03,CTN6P    63,Jul 2026,P,,719,0,0.86,0
2025-11-03,CTN6P    65,Jul 2026,P,,899,0,1.37,0
2025-11-03,CTN6P    66,Jul 2026,P,,639,0,1.71,0
2025-11-03,CTN6P    68,Jul 2026,P,,200,0,2.55,0
2025-11-03,CTN6P    70,Jul 2026,P,,378,0,3.62,0
2025-11-03,CTN6P    71,Jul 2026,P,,100,0,4.23,0
2025-11-03,CTN6P    73,Jul 2026,P,,135,0,5.6,0
2025-11-03,CTN7C    69,Jul 2027,,,1,0,5.1,0
2025-11-03,CTN7C    70,Jul 2027,,,4,0,4.66,0
2025-11-03,CTN7C    71,Jul 2027,,,3,0,4.25,0
2025-11-03,CTU6C    68,Sep 2026,,,165,0,3.5,0
2025-11-03,CTU6C    69,Sep 2026,,,120,0,3.04,0
2025-11-03,CTU6C    70,Sep 2026,,,1390,0,2.63,0
2025-11-03,CTU6C    71,Sep 2026,,,585,0,2.27,0
2025-11-03,CTU6C    72,Sep 2026,,,195,0,1.96,0
2025-11-03,CTU6C    73,Sep 2026,,,419,0,1.7,0
2025-11-03,CTU6C    74,Sep 2026,,,20,0,1.47,0
2025-11-03,CTU6C    75,Sep 2026,,,650,0,1.27,0
2025-11-03,CTU6C    80,Sep 2026,,,301,0,0.65,0
2025-11-03,CTU6C    81,Sep 2026,,,1,0,0.58,0
2025-11-03,CTU6P    55,Sep 2026,P,,55,0,0.1,0
2025-11-03,CTU6P    62,Sep 2026,P,,150,0,0.67,0
2025-11-03,CTU6P    64,Sep 2026,P,,250,0,1.11,0
2025-11-03,CTU6P    65,Sep 2026,P,,380,0,1.4,0
2025-11-03,CTU6P    66,Sep 2026,P,,120,0,1.75,0
2025-11-03,CTU6P    67,Sep 2026,P,,56,0,2.15,0
2025-11-03,CTU6P    68,Sep 2026,P,,250,0,2.61,0
2025-11-03,CTU6P    69,Sep 2026,P,,200,0,3.13,0
2025-11-03,CTU6P    71,Sep 2026,P,,45,0,4.33,0
2025-11-03,CTX6C    72,Nov 2026,,,154,0,2.3,0
2025-11-03,CTX6C    73,Nov 2026,,,9,0,2.02,0
2025-11-03,CTX6C    74,Nov 2026,,,20,0,1.78,0
2025-11-03,CTX6C    75,Nov 2026,,,175,0,1.57,0
2025-11-03,CTX6P    65,Nov 2026,P,,175,0,1.7,0
2025-11-03,CTX6P    66,Nov 2026,P,,75,0,2.07,0
2025-11-03,CTZ6C    100,Dec 2026,,,1,0,0.19,0
2025-11-03,CTZ6C    65,Dec 2026,,,100,0,5.71,0
2025-11-03,CTZ6C    66,Dec 2026,,,1,0,5.11,0
2025-11-03,CTZ6C    68,Dec 2026,,,755,0,4.06,0
2025-11-03,CTZ6C    69,Dec 2026,,,2750,0,3.61,0
2025-11-03,CTZ6C    70,Dec 2026,,,5826,0,3.2,0
2025-11-03,CTZ6C    71,Dec 2026,,,632,0,2.84,0
2025-11-03,CTZ6C    72,Dec 2026,,,605,0,2.52,0
2025-11-03,CTZ6C    73,Dec 2026,,,590,0,2.23,0
2025-11-03,CTZ6C    74,Dec 2026,,,840,0,1.98,0
2025-11-03,CTZ6C    75,Dec 2026,,,1944,0,1.76,0
2025-11-03,CTZ6C    76,Dec 2026,,,4,0,1.56,0
2025-11-03,CTZ6C    78,Dec 2026,,,98,0,1.24,0
2025-11-03,CTZ6C    80,Dec 2026,,,3312,0,1.0,0
2025-11-03,CTZ6C    81,Dec 2026,,,30,0,0.9,0
2025-11-03,CTZ6C    85,Dec 2026,,,885,0,0.6,0
2025-11-03,CTZ6C    90,Dec 2026,,,680,0,0.39,0
2025-11-03,CTZ6C    95,Dec 2026,,,903,0,0.27,0
2025-11-03,CTZ6P    50,Dec 2026,P,,15,0,0.06,0
2025-11-03,CTZ6P    55,Dec 2026,P,,4,0,0.2,0
2025-11-03,CTZ6P    61,Dec 2026,P,,38,0,0.83,0
2025-11-03,CTZ6P    62,Dec 2026,P,,100,0,1.04,0
2025-11-03,CTZ6P    63,Dec 2026,P,,578,0,1.28,0
2025-11-03,CTZ6P    64,Dec 2026,P,,84,0,1.57,0
2025-11-03,CTZ6P    65,Dec 2026,P,,466,0,1.9,0
2025-11-03,CTZ6P    66,Dec 2026,P,,200,0,2.28,0
2025-11-03,CTZ6P    67,Dec 2026,P,,290,0,2.7,0
2025-11-03,CTZ6P    68,Dec 2026,P,,580,0,3.18,0
2025-11-03,CTZ6P    69,Dec 2026,P,,368,0,3.7,0
2025-11-03,CTZ6P    72,Dec 2026,P,,4,0,5.54,0
2025-11-03,CTZ6P    80,Dec 2026,P,,22,0,11.88,0
2025-11-04,CTH7C    71,Mar 2027,,,250,0,3.24,0
2025-11-04,CTH7C    73,Mar 2027,,,100,0,2.6,0
2025-11-04,CTN6C    100,Jul 2026,,,1,0,0.14,0
2025-11-04,CTN6C    150,Jul 2026,,,23,0,0.04,0
2025-11-04,CTN6C    175,Jul 2026,,,5,0,0.03,0
2025-11-04,CTN6C    200,Jul 2026,,,200,0,0.03,0
2025-11-04,CTN6C    300,Jul 2026,,,350,0,0.01,0
2025-11-04,CTN6C    60,Jul 2026,,,9,0,9.03,0
2025-11-04,CTN6C    68,Jul 2026,,,3,0,3.45,0
2025-11-04,CTN6C    69,Jul 2026,,,209,20,3.0,20
2025-11-04,CTN6C    70,Jul 2026,,,1176,0,2.6,0
2025-11-04,CTN6C    71,Jul 2026,,,346,0,2.25,0
2025-11-04,CTN6C    72,Jul 2026,,,1037,0,1.94,0
2025-11-04,CTN6C    73,Jul 2026,,,205,5,1.68,5
2025-11-04,CTN6C    74,Jul 2026,,,332,0,1.46,0
2025-11-04,CTN6C    75,Jul 2026,,,2272,0,1.26,0
2025-11-04,CTN6C    76,Jul 2026,,,490,0,1.1,0
2025-11-04,CTN6C    77,Jul 2026,,,285,0,0.96,0
2025-11-04,CTN6C    78,Jul 2026,,,451,50,0.84,50
2025-11-04,CTN6C    80,Jul 2026,,,598,0,0.66,0
2025-11-04,CTN6C    81,Jul 2026,,,300,0,0.58,0
2025-11-04,CTN6C    82,Jul 2026,,,101,0,0.52,0
2025-11-04,CTN6C    85,Jul 2026,,,110,0,0.38,0
2025-11-04,CTN6C    88,Jul 2026,,,40,0,0.29,0
2025-11-04,CTN6C    90,Jul 2026,,,875,0,0.25,0
2025-11-04,CTN6P    50,Jul 2026,P,,76,0,0.04,0
2025-11-04,CTN6P    52,Jul 2026,P,,6,5,0.06,5
2025-11-04,CTN6P    59,Jul 2026,P,,40,0,0.36,0
2025-11-04,CTN6P    60,Jul 2026,P,,129,0,0.46,0
2025-11-04,CTN6P    62,Jul 2026,P,,5,0,0.77,0
2025-11-04,CTN6P    63,Jul 2026,P,,719,0,0.98,0
2025-11-04,CTN6P    65,Jul 2026,P,,899,0,1.54,0
2025-11-04,CTN6P    66,Jul 2026,P,,639,0,1.9,0
2025-11-04,CTN6P    68,Jul 2026,P,,200,0,2.79,0
2025-11-04,CTN6P    70,Jul 2026,P,,378,0,3.91,0
2025-11-04,CTN6P    71,Jul 2026,P,,100,0,4.54,0
2025-11-04,CTN6P    73,Jul 2026,P,,135,0,5.95,0
2025-11-04,CTN7C    69,Jul 2027,,,1,0,5.01,0
2025-11-04,CTN7C    70,Jul 2027,,,4,0,4.58,0
2025-11-04,CTN7C    71,Jul 2027,,,3,0,4.19,0
2025-11-04,CTU6C    68,Sep 2026,,,165,0,3.38,0
2025-11-04,CTU6C    69,Sep 2026,,,120,0,2.93,0
2025-11-04,CTU6C    70,Sep 2026,,,1390,0,2.54,0
2025-11-04,CTU6C    71,Sep 2026,,,585,0,2.2,0
2025-11-04,CTU6C    72,Sep 2026,,,195,0,1.91,0
2025-11-04,CTU6C    73,Sep 2026,,,419,0,1.65,0
2025-11-04,CTU6C    74,Sep 2026,,,20,0,1.43,0
2025-11-04,CTU6C    75,Sep 2026,,,650,0,1.24,0
2025-11-04,CTU6C    80,Sep 2026,,,301,0,0.64,0
2025-11-04,CTU6C    81,Sep 2026,,,1,0,0.57,0
2025-11-04,CTU6P    55,Sep 2026,P,,55,0,0.11,0
2025-11-04,CTU6P    62,Sep 2026,P,,150,0,0.75,0
2025-11-04,CTU6P    64,Sep 2026,P,,250,0,1.22,0
2025-11-04,CTU6P    65,Sep 2026,P,,380,0,1.53,0
2025-11-04,CTU6P    66,Sep 2026,P,,120,0,1.9,0
2025-11-04,CTU6P    67,Sep 2026,P,,56,0,2.32,0
2025-11-04,CTU6P    68,Sep 2026,P,,250,0,2.8,0
2025-11-04,CTU6P    69,Sep 2026,P,,200,0,3.33,0
2025-11-04,CTU6P    71,Sep 2026,P,,45,0,4.56,0
2025-11-04,CTX6C    72,Nov 2026,,,154,0,2.19,0
2025-11-04,CTX6C    73,Nov 2026,,,9,0,1.93,0
2025-11-04,CTX6C    74,Nov 2026,,,20,0,1.69,0
2025-11-04,CTX6C    75,Nov 2026,,,175,0,1.49,0
2025-11-04,CTX6P    65,Nov 2026,P,,175,0,1.79,0
2025-11-04,CTX6P    66,Nov 2026,P,,75,0,2.18,0
2025-11-04,CTZ6C    100,Dec 2026,,,1,0,0.2,0
2025-11-04,CTZ6C    65,Dec 2026,,,100,0,5.57,0
2025-11-04,CTZ6C    66,Dec 2026,,,1,0,4.99,0
2025-11-04,CTZ6C    68,Dec 2026,,,755,0,3.98,0
2025-11-04,CTZ6C    69,Dec 2026,,,2750,0,3.54,0
2025-11-04,CTZ6C    70,Dec 2026,,,5826,0,3.15,0
2025-11-04,CTZ6C    71,Dec 2026,,,632,0,2.8,0
2025-11-04,CTZ6C    72,Dec 2026,,,605,0,2.48,0
2025-11-04,CTZ6C    73,Dec 2026,,,612,22,2.21,22
2025-11-04,CTZ6C    74,Dec 2026,,,1040,200,1.96,300
2025-11-04,CTZ6C    75,Dec 2026,,,1944,0,1.75,0
2025-11-04,CTZ6C    76,Dec 2026,,,4,0,1.56,0
2025-11-04,CTZ6C    78,Dec 2026,,,98,0,1.25,0
2025-11-04,CTZ6C    80,Dec 2026,,,3312,0,1.01,0
2025-11-04,CTZ6C    81,Dec 2026,,,30,0,0.91,0
2025-11-04,CTZ6C    84,Dec 2026,,,300,,0.67,300
2025-11-04,CTZ6C    85,Dec 2026,,,885,0,0.61,0
2025-11-04,CTZ6C    90,Dec 2026,,,680,0,0.4,0
2025-11-04,CTZ6C    95,Dec 2026,,,903,0,0.28,0
2025-11-04,CTZ6P    50,Dec 2026,P,,15,0,0.07,0
2025-11-04,CTZ6P    55,Dec 2026,P,,4,0,0.23,0
2025-11-04,CTZ6P    59,Dec 2026,P,,300,,0.6,300
2025-11-04,CTZ6P    61,Dec 2026,P,,38,0,0.93,0
2025-11-04,CTZ6P    62,Dec 2026,P,,100,0,1.15,0
2025-11-04,CTZ6P    63,Dec 2026,P,,600,22,1.41,22
2025-11-04,CTZ6P    64,Dec 2026,P,,370,286,1.72,300
2025-11-04,CTZ6P    65,Dec 2026,P,,466,0,2.07,0
2025-11-04,CTZ6P    66,Dec 2026,P,,200,0,2.46,0
2025-11-04,CTZ6P    67,Dec 2026,P,,290,0,2.91,0
2025-11-04,CTZ6P    68,Dec 2026,P,,602,22,3.4,22
2025-11-04,CTZ6P    69,Dec 2026,P,,368,0,3.94,0
2025-11-04,CTZ6P    72,Dec 2026,P,,4,0,5.81,0
2025-11-04,CTZ6P    80,Dec 2026,P,,22,0,12.19,0
2025-11-05,CTH7C    71,Mar 2027,,,250,0,3.17,0
2025-11-05,CTH7C    73,Mar 2027,,,100,0,2.55,0
2025-11-05,CTN6C    100,Jul 2026,,,1,0,0.13,0
2025-11-05,CTN6C    150,Jul 2026,,,23,0,0.04,0
2025-11-05,CTN6C    175,Jul 2026,,,5,0,0.03,0
2025-11-05,CTN6C    200,Jul 2026,,,200,0,0.03,0
2025-11-05,CTN6C    300,Jul 2026,,,350,0,0.01,0
2025-11-05,CTN6C    60,Jul 2026,,,9,0,8.98,0
2025-11-05,CTN6C    68,Jul 2026,,,3,0,3.37,0
2025-11-05,CTN6C    69,Jul 2026,,,209,0,2.92,0
2025-11-05,CTN6C    70,Jul 2026,,,1176,0,2.52,0
2025-11-05,CTN6C    71,Jul 2026,,,346,0,2.17,0
2025-11-05,CTN6C    72,Jul 2026,,,1037,0,1.87,0
2025-11-05,CTN6C    73,Jul 2026,,,205,0,1.62,0
2025-11-05,CTN6C    74,Jul 2026,,,332,0,1.4,0
2025-11-05,CTN6C    75,Jul 2026,,,2272,0,1.21,0
2025-11-05,CTN6C    76,Jul 2026,,,490,0,1.05,0
2025-11-05,CTN6C    77,Jul 2026,,,285,0,0.92,0
2025-11-05,CTN6C    78,Jul 2026,,,666,215,0.81,225
2025-11-05,CTN6C    80,Jul 2026,,,698,100,0.63,101
2025-11-05,CTN6C    81,Jul 2026,,,300,0,0.56,0
2025-11-05,CTN6C    82,Jul 2026,,,101,0,0.5,0
2025-11-05,CTN6C    85,Jul 2026,,,110,0,0.37,0
2025-11-05,CTN6C    88,Jul 2026,,,40,0,0.28,0
2025-11-05,CTN6C    90,Jul 2026,,,975,100,0.24,100
2025-11-05,CTN6P    50,Jul 2026,P,,76,0,0.03,0
2025-11-05,CTN6P    52,Jul 2026,P,,6,0,0.05,0
2025-11-05,CTN6P    59,Jul 2026,P,,40,0,0.32,0
2025-11-05,CTN6P    60,Jul 2026,P,,129,0,0.42,0
2025-11-05,CTN6P    62,Jul 2026,P,,5,0,0.72,0
2025-11-05,CTN6P    63,Jul 2026,P,,719,0,0.92,0
2025-11-05,CTN6P    65,Jul 2026,P,,899,0,1.47,0
2025-11-05,CTN6P    66,Jul 2026,P,,639,0,1.83,0
2025-11-05,CTN6P    68,Jul 2026,P,,200,0,2.72,0
2025-11-05,CTN6P    70,Jul 2026,P,,378,0,3.84,0
2025-11-05,CTN6P    71,Jul 2026,P,,100,0,4.48,0
2025-11-05,CTN6P    73,Jul 2026,P,,135,0,5.89,0
2025-11-05,CTN7C    69,Jul 2027,,,1,0,4.95,0
2025-11-05,CTN7C    70,Jul 2027,,,4,0,4.52,0
2025-11-05,CTN7C    71,Jul 2027,,,3,0,4.12,0
2025-11-05,CTU6C    68,Sep 2026,,,165,0,3.32,0
2025-11-05,CTU6C    69,Sep 2026,,,120,0,2.88,0
2025-11-05,CTU6C    70,Sep 2026,,,1390,0,2.49,0
